; BGConv 使用的 WordConv.txt 檔案
; 維護者: Kii Ali <kiiali@cpatch.org>
; 表格語言: BIG5 / GB2312
L BIG5
S 劃清界線
D 划清界線
S 劃開
D 划開
S 劃撥
D 划撥
S 劃撥儲金
D 划撥儲金
S 劃線
D 划線
S 劃歸
D 划歸
S 區劃
D 區划
S 刻劃
D 刻划
S 企劃
D 企划
S 規劃
D 規划
S 重劃
D 重划
S 筆劃
D 筆划
S 計劃
D 計划
S 策劃
D 策划
S 闢劃
D 闢划
S 比劃
D 比划
S 籌劃
D 籌划
; 穀 谷 -> 谷   eg.  稻穀 山谷 (臺灣)   稻谷 山谷 (大陸) 
; 穀 谷 -> 谷   eg.  稻穀 山谷 (臺灣)   稻谷 山谷 (大陸) 
S 穀子
D 谷子
S 穀物
D 谷物
S 穀風
D 谷風
S 穀倉
D 谷倉
S 穀場
D 谷場
S 穀道
D 谷道
S 穀類
D 谷類
S 百穀
D 百谷
S 稻穀
D 稻谷
S 五穀
D 五谷
S 六穀
D 六谷
S 布穀
D 布谷
; 範 范 -> 范   eg.  典範 范 (姓氏)     典范 范 (姓氏)   
; 範 范 -> 范   eg.  典範 范 (姓氏)     典范 范 (姓氏)   
S 範本
D 范本
S 範式
D 范式
S 範例
D 范例
S 範圍
D 范圍
S 範疇
D 范疇
S 風範
D 風范
S 模範
D 模范
S 懿範
D 懿范
S 防範
D 防范
S 軌範
D 軌范
S 型範
D 型范
S 閨範
D 閨范
S 大範
D 大范
S 容範
D 容范
S 師範
D 師范
S 規範
D 規范
S 教範
D 教范
S 鴻範
D 鴻范
S 淑範
D 淑范
S 就範
D 就范
S 示範
D 示范
; 於 于 -> 于   eg.  於是 于 (姓氏)     于是 于 (姓氏)   
; 於 于 -> 于   eg.  於是 于 (姓氏)     于是 于 (姓氏)   
S 於心
D 于心
S 於左
D 于左
S 於此
D 于此
S 於事
D 于事
S 於法
D 于法
S 於是
D 于是
S 於焉
D 于焉
S 於斯
D 于斯
S 於戲
D 于戲
S 合於
D 合于
S 流於
D 流于
S 將於
D 將于
S 安於
D 安于
S 宜於
D 宜于
S 在於
D 在于
S 曾於
D 曾于
S 易於
D 易于
S 關於
D 關于
S 低於
D 低于
S 之於
D 之于
S 志於
D 志于
S 屬於
D 屬于
S 習於
D 習于
S 耽於
D 耽于
S 疏於
D 疏于
S 忠於
D 忠于
S 基於
D 基于
S 居於
D 居于
S 次於
D 次于
S 亦於
D 亦于
S 源於
D 源于
S 始於
D 始于
S 迫於
D 迫于
S 存於
D 存于
S 終於
D 終于
S 近於
D 近于
S 介於
D 介于
S 浸於
D 浸于
S 免於
D 免于
S 適於
D 適于
S 昧於
D 昧于
S 異於
D 異于
S 多於
D 多于
S 擅於
D 擅于
S 礙於
D 礙于
S 鑒於
D 鑒于
S 精於
D 精于
S 歸於
D 歸于
S 敢於
D 敢于
S 善於
D 善于
S 失於
D 失于
S 處於
D 處于
S 置於
D 置于
S 別於
D 別于
S 利於
D 利于
S 鑑於
D 鑑于
S 訂於
D 訂于
S 賴於
D 賴于
S 等於
D 等于
S 少於
D 少于
S 位於
D 位于
S 及於
D 及于
S 勝於
D 勝于
S 用於
D 用于
S 繫於
D 繫于
S 甘於
D 甘于
S 趨於
D 趨于
S 由於
D 由于
S 至於
D 至于
S 過於
D 過于
S 對於
D 對于
S 便於
D 便于
S 限於
D 限于
S 出於
D 出于
S 已於
D 已于
S 小於
D 小于
S 大於
D 大于
S 勇於
D 勇于
S 集於
D 集于
S 囿於
D 囿于
S 止於
D 止于
S 樂於
D 樂于
S 急於
D 急于
S 溢於
D 溢于
S 疲於
D 疲于
S 死於
D 死于
S 重於
D 重于
S 吝於
D 吝于
S 激於
D 激于
S 輕於
D 輕于
; 瞭 了 -> 了   eg.  明瞭 了 (語尾詞)   明了 了 (語尾詞)
; 瞭 了 -> 了   eg.  明瞭 了 (語尾詞)   明了 了 (語尾詞)
S 瞭如指掌
D 了如指掌
S 瞭望
D 了望
S 瞭然
D 了然
S 瞭解
D 了解
S 明瞭
D 明了
; 籲 吁 -> 吁   eg.  呼籲 長吁短嘆      呼吁 長吁短嘆   
; 籲 吁 -> 吁   eg.  呼籲 長吁短嘆      呼吁 長吁短嘆   
S 籲求
D 吁求
S 籲請
D 吁請
S 呼籲
D 呼吁
; 髮 發 -> 發   eg.  頭髮 發生 (臺灣)   頭發 發生 (大陸) 
; 髮 發 -> 發   eg.  頭髮 發生 (臺灣)   頭發 發生 (大陸) 
S 髮夾
D 發夾
S 髮妻
D 發妻
S 髮型
D 發型
S 髮指
D 發指
S 髮廊
D 發廊
S 髮絲
D 發絲
S 髮菜
D 發菜
S 髮際
D 發際
S 髮膠
D 發膠
S 髮膚
D 發膚
S 髮髻
D 發髻
S 髮蠟
D 發蠟
S 剪髮
D 剪發
S 握髮
D 握發
S 黑髮
D 黑發
S 金髮
D 金發
S 皓髮
D 皓發
S 捲髮
D 捲發
S 美髮
D 美發
S 落髮
D 落發
S 剃髮
D 剃發
S 燙髮
D 燙發
S 燎髮
D 燎發
S 亂髮
D 亂發
S 蓄髮
D 蓄發
S 削髮
D 削發
S 毛髮
D 毛發
S 秀髮
D 秀發
S 銀髮
D 銀發
S 鬈髮
D 卷發
S 假髮
D 假發
S 華髮
D 華發
S 束髮
D 束發
S 染髮
D 染發
S 鬢髮
D 鬢發
S 素髮
D 素發
S 短髮
D 短發
S 散髮
D 散發
S 窮髮
D 窮發
S 被髮
D 被發
S 結髮
D 結發
S 斷髮
D 斷發
S 毫髮
D 毫發
S 理髮
D 理發
S 黃髮
D 黃發
S 頭髮
D 頭發
S 禿髮
D 禿發
S 鶴髮
D 鶴發
S 白髮
D 白發
S 怒髮
D 怒發
S 擢髮
D 擢發
S 一髮千鈞
D 一發千鈞
; 幾 几 -> 几   eg.  幾許 茶几 (臺灣)   几許 茶几 (大陸) 
; 幾 几 -> 几   eg.  幾許 茶几 (臺灣)   几許 茶几 (大陸) 
S 幾人
D 几人
S 幾內亞
D 几內亞
S 幾分
D 几分
S 幾天
D 几天
S 幾文
D 几文
S 幾方面
D 几方面
S 幾月
D 几月
S 幾日
D 几日
S 幾乎
D 几乎
S 幾回
D 几回
S 幾多
D 几多
S 幾年
D 几年
S 幾次
D 几次
S 幾位
D 几位
S 幾何
D 几何
S 幾希
D 几希
S 幾步
D 几步
S 幾事
D 几事
S 幾事
D 几事
S 幾近
D 几近
S 幾殆
D 几殆
S 幾若
D 几若
S 幾頁
D 几頁
S 幾個
D 几個
S 幾時
D 几時
S 幾隻
D 几隻
S 幾許
D 几許
S 幾番
D 几番
S 幾微
D 几微
S 幾經
D 几經
S 幾種
D 几种
S 幾諫
D 几諫
S 幾點
D 几點
S 未幾
D 未几
S 無幾
D 無几
S 庶幾
D 庶几
S 萬幾
D 萬几
S 好幾
D 好几
S 前幾
D 前几
S 過幾
D 過几
S 好幾
D 好几
S 庶幾
D 庶几
; 蔔 卜 -> 卜   eg.  蘿蔔 卜卦 (臺灣)   蘿卜 卜卦 (大陸) 
; 蔔 卜 -> 卜   eg.  蘿蔔 卜卦 (臺灣)   蘿卜 卜卦 (大陸) 
S 蘿蔔
D 蘿卜
; 醜 丑 -> 丑   eg.  醜事 小丑 (臺灣)   丑事 小丑 (臺灣)
; 醜 丑 -> 丑   eg.  醜事 小丑 (臺灣)   丑事 小丑 (臺灣)
S 美醜
D 美丑
S 好醜
D 好丑
S 遮醜
D 遮丑
S 出醜
D 出丑
S 獻醜
D 獻丑
S 家醜
D 家丑
S 醜八怪
D 丑八怪
S 醜小鴨
D 丑小鴨
S 醜化
D 丑化
S 醜名
D 丑名
S 醜陋
D 丑陋
S 醜詆
D 丑詆
S 醜態
D 丑態
S 醜聞
D 丑聞
S 醜劇
D 丑劇
;
;■6.二對一繁轉簡：異體字 (正->簡)
;
; 1)一異體字與一正體字，在簡體系統對應到同一正體字。
; 2)在繁體文章裡面，兩者意義相同。也通行用這些用字。
;
; 正 異    簡体       繁體辭彙      簡体詞匯
;====================================================================
; 仿 倣 -> 仿   eg.  模仿 (臺灣)   模仿 (大陸)
; 冢 塚 -> 冢   eg.  荒冢 (臺灣)   荒冢 (大陸)
; 焰 燄 -> 焰   eg.  火焰 (臺灣)   火焰 (大陸)
; 蓑 簑 -> 蓑   eg.  簑衣 (臺灣)   蓑衣 (大陸) 
; 嘗 嚐 -> 嘗   eg.  品嘗 (臺灣)   品嘗 (大陸)
; 榨 搾 -> 榨   eg.  壓榨 (臺灣)   壓榨 (大陸)
; 捶 搥 -> 捶   eg.  捶胸頓足      捶胸頓足
; 勛 勳 -> 勛   eg.  勛章 (臺灣)   勛章 (大陸) 
; 濕 溼 -> 濕   eg.  濕度 (臺灣)   濕度 (大陸) 
; 乃 迺 -> 乃   eg.  乃   (臺灣)   乃   (大陸)
; 悖 誖 -> 悖   eg.  悖逆 (臺灣)   悖逆 (大陸)
; 斂 歛 -> 斂   eg.  收斂 (臺灣)   收歛 (大陸)
; 痴 癡 -> 痴   eg.  痴呆 (臺灣)   痴呆 (大陸) 
; 痴 癡 -> 痴   eg.  痴呆 (臺灣)   痴呆 (大陸) 
S 癡人
D 痴人
S 癡呆
D 痴呆
S 癡狂
D 痴狂
S 癡肥
D 痴肥
S 癡笑
D 痴笑
S 癡迷
D 痴迷
S 癡情
D 痴情
S 白癡
D 白痴
S 書癡
D 書痴
S 嬌癡
D 嬌痴
S 發癡
D 發痴
S 如癡
D 如痴
; 棹 櫂 -> 棹   eg.  櫂歌 (臺灣)   棹歌 (大陸)
; 璇 璿 -> 璇   eg.  璿璣 (臺灣)   璇璣 (大陸) 
; 攢 儹 -> 攢   eg.  儹錢 (臺灣)   攢錢 (大陸) 
; 妝 粧 -> 妝   eg.  梳妝 (臺灣)   梳粧 (大陸)
; 錘 鎚 -> 錘   eg.  釘鎚 (臺灣)   釘錘 (大陸)
; 鋪 舖 -> 鋪   eg.  床舖 (臺灣)   床鋪 (大陸)
; 瞠 瞋 -> 瞠   eg.  瞋目 (臺灣)   瞠目 (大陸)
; 搧 煽 -> 煽   eg.  搧風 (臺灣)   煽風 (大陸)
; 磷 燐 -> 磷   eg.  燐火 (臺灣)   磷火 (大陸) 
; 熔 鎔 -> 熔   eg.  鎔接 (臺灣)   熔化 (大陸) 
; 咽 嚥 -> 咽   eg.  嚥下 (臺灣)   咽喉 (大陸) 
; 咽 嚥 -> 咽   eg.  嚥下 (臺灣)   咽喉 (大陸) 
S 嚥下
D 咽下
S 嚥氣
D 咽氣
S 狼吞虎嚥
D 狼吞虎咽
;
;■6.二對一繁轉簡：異體字 (異->簡)
;
;
; 正 異    簡体       繁體辭彙      簡体詞匯
;====================================================================
S 簾
D 帘
S 撢
D 撣
S 證
D 証
S 豔
D 艷
S 脣
D 唇
S 閒
D 閑
S 傭
D 佣
S 濬
D 浚
S 簷
D 檐
S 蝨
D 虱
S 恆
D 恒
S 嫺
D 嫻
S 踡
D 蜷
S 枒
D 椏
S 摀
D 捂
; 燻 熏 -> 熏   eg.  燻肉 (臺灣)   熏肉 (大陸)
; 燻 熏 -> 熏   eg.  燻肉 (臺灣)   熏肉 (大陸)
S 煙燻
D 煙燻
S 燻肉
D 燻肉
; 莊 庄 -> 庄   eg.  莊園 (臺灣)   庄園 (大陸)
; 莊 庄 -> 庄   eg.  莊園 (臺灣)   庄園 (大陸)
S 南庄
D 南庄
S 舊庄
D 舊庄
S 西庄
D 西庄
S 莊上
D 庄上
S 莊子
D 庄子
S 莊戶
D 庄戶
S 莊主
D 庄主
S 莊重
D 庄重
S 莊家
D 庄家
S 莊園
D 庄園
S 莊敬
D 庄敬
S 莊腳
D 庄腳
S 莊稼
D 庄稼
S 莊頭
D 庄頭
;
;
;■7.二對一繁轉簡：較古異體字
;
; 1)一較古異體字與一正體字，在簡體系統對應到同一正體字。
; 2)在繁體文章裡面，兩者意義相同。在明清的章回小說裡，通
;   行用這些用字。現代繁體已較少使用。
; 3)在簡轉繁的時候，不再轉回較古異體字，而代之以正體字。
;
; 古 今    簡体       繁體辭彙      簡体詞匯
;====================================================================
; 毬 球 -> 球   eg.  皮毬 (臺灣)   皮球 (大陸) 
; 喫 吃 -> 吃   eg.  喫飯 (臺灣)   吃飯 (大陸) 
; 彊 強 -> 強   eg.  強悍 (臺灣)   強悍 (大陸) 
; 谿 溪 -> 溪   eg.  谿谷 (臺灣)   溪谷 (大陸) 
; 鎗 槍 -> 槍   eg.  金鎗 (臺灣)   金槍 (大陸) 
; 譁 嘩 -> 嘩   eg.  諠譁 (臺灣)   喧嘩 (大陸) 
; 譟 噪 -> 噪   eg.  鼓譟 (臺灣)   鼓噪 (大陸) 
; 諠 喧 -> 喧   eg.  諠譁 (臺灣)   喧嘩 (大陸) 
; 孃 娘 -> 娘   eg.  姑孃 (臺灣)   姑娘 (大陸) 
; 蒐 搜 -> 搜   eg.  蒐集 (臺灣)   搜查 (大陸)
; 賸 剩 -> 剩   eg.  賸餘 (臺灣)   剩余 (大陸)
; 歎 嘆 -> 嘆   eg.  感歎 (臺灣)   感嘆 (大陸)
; 訢 欣 -> 欣   eg.  讙訢 (臺灣)   歡欣 (大陸)
; 僇 戮 -> 戮   eg.  僇力 (臺灣)   戮力 (大陸)
; 阨 厄 -> 厄   eg.  困阨 (臺灣)   困厄 (大陸)
; 旂 旗 -> 旗   eg.  旌旂 (臺灣)   旌旗 (大陸)
; 菴 庵 -> 庵   eg.  菴舍 尼姑庵   庵舍 尼姑庵
; 羶 膻 -> 膻   eg.  羶腥 (臺灣)   膻腥 (大陸) 
; 勦 剿 -> 剿   eg.  勦匪 (臺灣)   剿匪 (大陸)
; 鼇 鰲 -> 鰲   eg.  鼇頭 (臺灣)   鰲頭 (大陸) 
; 獮 獼 -> 獼   eg.  獮猴 (臺灣)   獼猴 (大陸) 
; 埧 壩 -> 埧   eg.  水壩 (臺灣)   水埧 (大陸) 
; 粺 稗 -> 稗   eg.  粺子 (臺灣)   稗子 (大陸) 
; 薙 剃 -> 剃   eg.  剃頭 (臺灣)   剃頭 (大陸)
; 耑 專 -> 專   eg.  耑此 (臺灣)   專心 (大陸)
; 譆 嘻 -> 嘻   eg.  嘻笑 (臺灣)   嘻笑 (大陸)
; 頫 俯 -> 俯   eg.  俯首 (臺灣)   俯首 (大陸)
; 銲 焊 -> 焊   eg.  焊接 (臺灣)   焊接 (大陸)
;
;■8.二對一繁轉簡：罕用異體字
;
; 1)一罕用異體字與一正體字，在簡體系統對應到同一正體字。
; 2)現代繁體已較少使用，或是以錯別字處理。
; 3)在簡轉繁的時候，不再轉回罕用異體字，而代之以正體字。
;
; 罕 今    簡体       繁體辭彙      簡体詞匯
;====================================================================
; 煇 輝 -> 輝   eg.  光輝 (臺灣)   光輝 (大陸)
; 澣 浣 -> 浣   eg.  澣紗 (臺灣)   浣紗 (大陸)
; 躂 踏 -> 踏   eg.  踢躂舞 (臺灣) 踢踏舞(大陸)
; 勣 績 -> 績   eg.  考勣 (臺灣)   考績 (大陸)
; 迆 迤 -> 迤   eg.  逶迆 (臺灣)   逶迤 (大陸)
; 搆 構 -> 構   eg.  搆造 (臺灣)   構造 (大陸)
; 炤 照 -> 照   eg.  炤耀 (臺灣)   照耀 (大陸)
; 煖 暖 -> 暖   eg.  溫煖 (臺灣)   溫暖 (大陸)
; 繈 襁 -> 襁   eg.  繈褓 (臺灣)   襁褓 (大陸)
; 鯈 鰷 -> 鰷   eg.  白鯈 (臺灣)   白鰷 (大陸) 
; 庂 仄 -> 仄   eg.  平庂 (臺灣)   平仄 (大陸) 
; 阯 址 -> 址   eg.  地阯 (臺灣)   地址 (大陸) 
; 攷 考 -> 考   eg.  攷核 (臺灣)   考核 (大陸) 
; 佪 徊 -> 徊   eg.  俳佪 (臺灣)   徘徊 (大陸) 
; 謚 諡 -> 謚   eg.  追諡 (臺灣)   追謚 (大陸) 
; 欞 櫺 -> 櫺   eg.  窗欞 (臺灣)   窗櫺 (大陸) 
; 敺 驅 -> 驅   eg.  敺趕 (臺灣)   驅趕 (大陸)
; 伝 傳 -> 傳   eg.  伝記 (臺灣)   傳記 (大陸)
; 疿 痱 -> 痱   eg.  疿子 (臺灣)   痱子 (大陸)
; 欸 唉 -> 唉   eg.  欸   (臺灣)   唉   (大陸)
; 篠 筱 -> 筱   eg.  篠子 (臺灣)   筱子 (大陸) 
; 撦 扯 -> 扯   eg.  拉撦 (臺灣)   拉扯 (大陸) 
; 眯 瞇 -> 瞇   eg.  眯眯 (臺灣)   瞇瞇 (大陸)
; 慴 懾 -> 懾   eg.  慴伏 (臺灣)   懾服 (大陸)
; 碪 砧 -> 砧   eg.  碪板 (臺灣)   砧板 (大陸)
; 槼 規 -> 規   eg.  槼矩 (臺灣)   規矩 (大陸)
; 踰 逾 -> 逾   eg.  踰越 (臺灣)   逾越 (大陸)
; 遶 繞 -> 繞   eg.  遶境 (臺灣)   繞境 (大陸)
; 縚 絛 -> 絛   eg.  縚   (臺灣)   絛蟲 (大陸)
; 蕓 芸 -> 芸   eg.  蕓   (臺灣)   芸   (大陸)
; 嬭 奶 -> 奶   eg.  阿嬭 (臺灣)   阿奶 (大陸)
; 痹 痺 -> 痺   eg.  麻痹 (臺灣)   麻痺 (大陸)
; 鴈 雁 -> 雁   eg.  孤鴈 (臺灣)   孤雁 (大陸)
; 癈 廢 -> 廢   eg.  癈物 (臺灣)   廢物 (大陸)
; 篲 彗 -> 彗   eg.  篲星 (臺灣)   彗星 (大陸)
; 嬾 懶 -> 懶   eg.  嬌嬾 (臺灣)   嬌懶 (大陸)
; 艣 櫓 -> 櫓   eg.  搖艣 (臺灣)   搖櫓 (大陸)
; 蠼 蠷 -> 蠷   eg.  蠼猱 (臺灣)   蠷猱 (大陸) 
; 戉 鉞 -> 鉞   eg.  戉   (臺灣)   鉞   (大陸) 
; 墝 磽 -> 磽   eg.  墝薄 (臺灣)   磽薄 (大陸)
; 偪 逼 -> 逼   eg.  逼迫 (臺灣)   逼迫 (大陸)
; 跴 踩 -> 踩   eg.  踩踏 (臺灣)   逼迫 (大陸)
; 筴 策 -> 策   eg.  政策 (臺灣)   政策 (大陸)
; 刱 創 -> 創   eg.  創造 (臺灣)   創造 (大陸)
; 焠 淬 -> 淬   eg.  淬勉 (臺灣)   淬勉 (大陸)
; 荅 答 -> 答   eg.  答案 (臺灣)   答案 (大陸)
; 敁 掂 -> 掂   eg.  掂掂斤兩    掂掂斤兩
; 啑 喋 -> 喋   eg.  喋喋不休    喋喋不休
; 蜨 蝶 -> 蝶   eg.  蝴蝶 (臺灣)   蝴蝶 (大陸)
; 椗 碇 -> 碇   eg.  石碇 (臺灣)   石碇 (大陸)
; 尒 爾 -> 爾   eg.  爾等 (臺灣)   爾等 (大陸)
; 雰 氛 -> 氛   eg.  氣氛 (臺灣)   氣氛 (大陸)
; 婐 婀 -> 婀   eg.  婀娜 (臺灣)   婀娜 (大陸)
; 颿 帆 -> 帆   eg.  帆布 (臺灣)   帆布 (大陸)
; 敪 掇 -> 掇   eg.  掇弄 (臺灣)   掇弄 (大陸)
;
;
; 罕 今    簡体       繁體辭彙     簡体詞匯
;====================================================================
; 睾 睪 -> 睾   eg.  睪丸 (臺灣)   睾丸 (大陸)
S 睪丸
D 睾丸
; 篪 箎 -> 篪   eg.  箎   (臺灣)   篪   (大陸)
; 瘛 瘈 -> 瘛   eg.  瘈狗 (臺灣)   瘛狗 (大陸)
S 瘈狗
D 瘛狗
; 鷴 鷳 -> 鷴   eg.  白鷳 (臺灣)   白鷴 (大陸)
; 鷴 鷳 -> 鷴   eg.  白鷳 (臺灣)   白鷴 (大陸)
S 白鷳
D 白鷴
;
;
;■9.二對一繁轉簡：不可混用字根
;
; 1)一繁體字與一該字字根，在簡體系統對應到同一字根。
; 2)兩個字不同部首，但簡化的字根構成該繁體字的一部分。
; 3)在繁體系統，兩者意義不同，完全不可混用。
;
;
; 繁體    簡体       繁體辭彙         簡体詞匯
;====================================================================
; 鞦 秋 -> 秋   eg.  鞦韆 秋季(臺灣)   秋千 秋季 (大陸)
; 韆 千 -> 千   eg.  鞦韆 千百(臺灣)   秋千 千百 (大陸)
; 韆 千 -> 千   eg.  鞦韆 千百(臺灣)   秋千 千百 (大陸)
S 鞦韆
D 秋千
; 鬆 松 -> 松   eg.  輕鬆 松樹(臺灣)   輕松 松樹 (大陸) 
; 鬆 松 -> 松   eg.  輕鬆 松樹(臺灣)   輕松 松樹 (大陸) 
S 鬆口
D 松口
S 鬆手
D 松手
S 鬆弛
D 松弛
S 鬆快
D 松快
S 鬆動
D 松動
S 鬆掉
D 松掉
S 鬆脫
D 松脫
S 鬆軟
D 松軟
S 鬆散
D 松散
S 鬆開
D 松開
S 鬆綁
D 松綁
S 鬆緊
D 松緊
S 鬆緊帶
D 松緊帶
S 鬆緩
D 松緩
S 鬆懈
D 松懈
S 寬鬆
D 寬松
S 疏鬆
D 疏松
S 稀鬆
D 稀松
S 蓬鬆
D 蓬松
S 魚鬆
D 魚松
S 乾鬆
D 乾松
S 膨鬆
D 膨松
S 輕鬆
D 輕松
S 手鬆
D 手松
S 放鬆
D 放松
S 肉鬆
D 肉松
; 糰 團 -> 團   eg.  飯糰 團結(臺灣)   飯團 團結 (大陸)
; 糰 團 -> 團   eg.  飯糰 團結(臺灣)   飯團 團結 (大陸)
S 糰子
D 糰子
S 飯糰
D 飯糰
; 慾 欲 -> 欲   eg.  色慾 欲求(臺灣)   色欲 欲求 (大陸)
; 慾 欲 -> 欲   eg.  色慾 欲求(臺灣)   色欲 欲求 (大陸)
S 慾火
D 欲火
S 慾火焚身
D 欲火焚身
S 慾念
D 欲念
S 慾海
D 欲海
S 慾望
D 欲望
S 私慾
D 私欲
S 窒慾
D 窒欲
S 節慾
D 節欲
S 禁慾
D 禁欲
S 寡慾
D 寡欲
S 縱慾
D 縱欲
S 物慾
D 物欲
S 色慾
D 色欲
S 食慾
D 食欲
S 情慾
D 情欲
S 淫慾
D 淫欲
S 利慾
D 利欲
S 獸慾
D 獸欲
S 性慾
D 性欲
S 肉慾
D 肉欲
; 緻 致 -> 致   eg.  細緻 導致(臺灣)   細致 導致 (大陸)
; 緻 致 -> 致   eg.  細緻 導致(臺灣)   細致 導致 (大陸)
S 緻密
D 致密
S 別緻
D 別致
S 精緻
D 精致
S 色緻
D 色致
S 標緻
D 標致
S 密緻
D 密致
S 景緻
D 景致
S 興緻
D 興致
S 細緻
D 細致
S 緊緻
D 緊致
; 鼕 冬 -> 冬   eg.  鼕鼕 冬季(臺灣)   冬冬 冬季 (大陸) 
; 鼕 冬 -> 冬   eg.  鼕鼕 冬季(臺灣)   冬冬 冬季 (大陸) 
S 鼕鼕
D 冬冬
; 麵 面 -> 面   eg.  麵條 面子(臺灣)   面條 面子 (大陸)
; 麵 面 -> 面   eg.  麵條 面子(臺灣)   面條 面子 (大陸)
S 麵包
D 面包
S 麵包店
D 面包店
S 麵包屑
D 面包屑
S 麵包樹
D 面包樹
S 麵店
D 面店
S 麵食
D 面食
S 麵粉
D 面粉
S 麵條
D 面條
S 麵筋
D 面筋
S 麵團
D 面團
S 麵糊
D 面糊
S 麵線
D 面線
S 麵龜
D 面龜
S 麵黐
D 面黐
S 和麵
D 和面
S 燙麵
D 燙面
S 拉麵
D 拉面
S 鹵麵
D 鹵面
S 切麵
D 切面
S 乾麵
D 乾面
S 炒麵
D 炒面
S 泡麵
D 泡面
S 白麵
D 白面
S 大麵
D 大面
S 湯麵
D 湯面
S 發麵
D 發面
S 壽麵
D 壽面
S 牛肉麵
D 牛肉面
S 海鮮麵
D 海鮮面
S 大滷麵
D 大滷面
S 炸醬麵
D 炸醬面
S 麻醬麵
D 麻醬面
S 什錦麵
D 什錦面
S 三鮮麵
D 三鮮面
S 羊肉麵
D 羊肉面
S 鴨肉麵
D 鴨肉面
; 鹹 咸 -> 咸   eg.  鹹海 咸豐(臺灣)   咸海 咸豐 (大陸) 
; 鹹 咸 -> 咸   eg.  鹹海 咸豐(臺灣)   咸海 咸豐 (大陸) 
S 鹹水
D 咸水
S 鹹水魚
D 咸水魚
S 鹹水湖
D 咸水湖
S 鹹肉
D 咸肉
S 鹹味
D 咸味
S 鹹海
D 咸海
S 鹹草
D 咸草
S 鹹淡
D 咸淡
S 鹹蛋
D 咸蛋
S 鹹菜
D 咸菜
S 鹹酸甜
D 咸酸甜
S 鹹豬肉
D 咸豬肉
S 鹹糜
D 咸糜
; 鬚 須 -> 須   eg.  鬍鬚 必須(臺灣)   必須 必須 (大陸) 
; 鬚 須 -> 須   eg.  鬍鬚 必須(臺灣)   必須 必須 (大陸) 
S 鬚生
D 須生
S 鬚眉
D 須眉
S 鬚根
D 須根
; 闢 辟 -> 辟   eg.  開闢 辟邪(臺灣)   開辟 辟邪 (大陸) 
; 闢 辟 -> 辟   eg.  開闢 辟邪(臺灣)   開辟 辟邪 (大陸) 
S 開闢
D 開辟
S 透闢
D 透辟
S 精闢
D 精辟
S 另闢
D 另辟
S 闢土
D 辟土
S 闢地
D 辟地
S 闢作
D 辟作
S 闢邪
D 辟邪
S 闢建
D 辟建
S 闢為
D 辟為
S 闢劃
D 辟劃
S 闢謠
D 辟謠
; 囍 喜 -> 喜   eg.  囍宴 喜事(臺灣)   喜宴 喜事 (大陸) 
; 囍 喜 -> 喜   eg.  囍宴 喜事(臺灣)   喜宴 喜事 (大陸) 
; 噁 惡 -> 惡   eg.  噁心 可惡(臺灣)   惡心 可惡 (大陸) 
; 噁 惡 -> 惡   eg.  噁心 可惡(臺灣)   惡心 可惡 (大陸) 
S 噁心
D 惡心
; 衊 蔑 -> 蔑   eg.  污衊 輕蔑(臺灣)   污蔑 輕蔑 (大陸) 
; 衊 蔑 -> 蔑   eg.  污衊 輕蔑(臺灣)   污蔑 輕蔑 (大陸) 
S 污衊
D 污蔑
; 伕 夫 -> 夫   eg.  馬伕 夫子(臺灣)   馬夫 夫子 (大陸) 
; 伕 夫 -> 夫   eg.  馬伕 夫子(臺灣)   馬夫 夫子 (大陸) 
S 腳伕
D 腳夫
S 船伕
D 船夫
S 馬伕
D 馬夫
S 車伕
D 車夫
; 兇 凶 -> 凶   eg.  兇惡 凶兆(臺灣)   凶惡 凶兆 (大陸) 
; 兇 凶 -> 凶   eg.  兇惡 凶兆(臺灣)   凶惡 凶兆 (大陸) 
S 兇手
D 凶手
S 兇犯
D 凶犯
S 兇兇
D 凶兇
S 兇兆
D 凶兆
S 兇狠
D 凶狠
S 兇悍
D 凶悍
S 兇案
D 凶案
S 兇殺
D 凶殺
S 兇猛
D 凶猛
S 兇惡
D 凶惡
S 兇殘
D 凶殘
S 兇嫌
D 凶嫌
S 兇器
D 凶器
S 兇險
D 凶險
S 擒兇
D 擒凶
S 行兇
D 行凶
S 幫兇
D 幫凶
S 兇兇
D 凶凶
S 逞兇
D 逞凶
S 元兇
D 元凶
S 窮兇極惡
D 窮凶極惡
; 剋 克 -> 克   eg.  剋星 克服(臺灣)   克星 克服 (大陸) 
; 剋 克 -> 克   eg.  剋星 克服(臺灣)   克星 克服 (大陸) 
S 相剋
D 相克
S 剋日
D 克日
S 剋扣
D 克扣
S 剋星
D 克星
S 剋期
D 克期
; 迴 回 -> 回   eg.  迴旋 回信(臺灣)   回旋 回信 (大陸) 
; 迴 回 -> 回   eg.  迴旋 回信(臺灣)   回旋 回信 (大陸) 
S 縈迴
D 縈回
S 巡迴
D 巡回
S 遞迴
D 遞回
S 紆迴
D 紆回
S 輪迴
D 輪回
S 迂迴
D 迂回
S 迂迴曲折
D 迂回曲折
S 巡迴車
D 巡回車
S 九迴腸
D 九回腸
S 峰迴路轉
D 峰回路轉
S 北迴
D 北回
S 南迴
D 南回
S 迴文詩
D 回文詩
S 迴光
D 回光
S 迴向
D 回向
S 迴紋針
D 回紋針
